sr_no,sector,line_ministry,implementing_agency,project_code,project_name,original_cost,revised_cost,expenditure,physical_progress,original_completion_date,revised_completion_date,sanction_date,cost_overrun_percent,expenditure_ratio,snapshot_month
410,Railways,Ministry of Railways,RVNL - II,706777,Baranagar-Barrackpore and Dakshineshwar- Construction of Metro Railway,2298,2734.0,393.02,17,31/12/2026,31/12/2030,15/03/2010,18.97302001740644,17.102697998259355,Jan_2026
411,Railways,Ministry of Railways,East Central Railway [ECR] - I,706860,Barauni-Bachwara [16 km] - 3rd & 4th line incl. Barauni yard remodelling [32 km],645,0.0,43.21,56,01/08/2025,31/10/2026,07/10/2022,-100.0,6.699224806201551,Jan_2026
412,Railways,Ministry of Railways,South Western Railway [SWR] - II,706835,Belgaum-Dharwad via Kittur [73.10Km],1591,0.0,0.38,0,31/12/2027,31/03/2029,07/09/2020,-100.0,0.023884349465744813,Jan_2026
413,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,705510,Bhadrak-Nergundi Third Line,1284,1284.0,1323.62,91,30/11/2024,31/01/2026,05/10/2015,0.0,103.08566978193146,Jan_2026
414,Railways,Ministry of Railways,North Central Railway (NCR) - II,705777,Bhandai - Flyover for Etawah bound down train- 10 Km,250,250.18,115.69,8,28/02/2026,28/02/2027,11/07/2020,0.07200000000000273,46.276,Jan_2026
415,Railways,Ministry of Railways,RVNL - II,705428,Bhanupalli-Bilaspur-Beri New Railway Line Project,13447,13447.0,7290.03,61,31/12/2026,30/12/2027,31/03/2009,0.0,54.21305867479735,Jan_2026
416,Railways,Ministry of Railways,RVNL - I,705780,Bhatni-Aurnihar with electrification excluding Indara-Mau,2529,2529.46,2080.46,94,31/12/2024,31/03/2026,01/03/2018,0.01818900751285237,82.26413602214315,Jan_2026
417,Railways,Ministry of Railways,North Western Railway [NWR],611884,Bhiwani - Dobh Bahali Doubling Project [42.30 Km],471,471.0,235.07,67,29/02/2028,28/02/2028,01/02/2023,0.0,49.90870488322717,Jan_2026
418,Railways,Ministry of Railways,South East Central Railway [SECR] - II,706854,Boridand - Ambikapur Doubling Line Project,1376,1576.72,179.52,24,30/06/2030,30/06/2030,01/06/2022,14.587209302325583,13.046511627906979,Jan_2026
419,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,400232,Brundamal-Jharsuguda- flyover connection for joining downline,297,297.0,215.98,48,26/12/2026,26/12/2026,30/01/2014,0.0,72.72053872053871,Jan_2026
420,Railways,Ministry of Railways,South Eastern Railway [SER] - I,616588,Buramara-Chakulia new line [59.96 km],1459,0.0,5.28,0,31/12/2029,,19/08/2024,-100.0,0.3618917066483893,Jan_2026
421,Railways,Ministry of Railways,North Eastern Railway [NER],705567,Burhwal Gonda 3rd line,1016,1118.0,1489.37,88,25/03/2025,31/01/2026,10/11/2017,10.039370078740157,146.59153543307087,Jan_2026
422,Railways,Ministry of Railways,Northen Railway [NR],705424,Chandigarh-Baddi New Rail Line- 36 km,1540,1540.13,565.25,39,31/12/2026,31/12/2026,15/02/2018,0.008441558441565529,36.70454545454545,Jan_2026
423,Railways,Ministry of Railways,CAO/C/SER,616227,Chandil - Anara - Damodar - 3rd line [121.26 km],1932,0.0,1.74,0,30/09/2029,,09/09/2024,-100.0,0.09006211180124223,Jan_2026
424,Railways,Ministry of Railways,North Eastern Railway [NER],705562,Chhapra-Ballia Patch Doubling,963,1046.0,912.43,95,25/02/2025,26/03/2026,31/03/2013,8.618899273104882,94.74870197300103,Jan_2026
425,Railways,Ministry of Railways,Western Railway [WR] - II,705454,Chhota Udaipur - Dhar New Line Project [157 km],1794,1794.0,1815.95,80,27/12/2025,27/12/2025,19/11/2008,0.0,101.22352285395763,Jan_2026
426,Railways,Ministry of Railways,North Central Railway,617284,Chunar-Chopan doubling project,1424,0.0,82.29,11,31/03/2028,,25/08/2023,-100.0,5.778792134831461,Jan_2026
427,Railways,Ministry of Railways,CPM/ICF,705244,Coach Production Factory Upgradation Project,520,0.0,192.25,0,31/12/2021,,05/12/2017,-100.0,36.97115384615385,Jan_2026
428,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],612096,Construction of Balurghat-Hilli new BG Line,1209,1181.57,418.64,14,31/03/2027,31/03/2027,29/12/2010,-2.268817204301081,34.62696443341605,Jan_2026
429,Railways,Ministry of Railways,East Central Railway [ECR] - I,617231,Construction of Bulb line at Nabinagar Ankorah of East Central Railway,612,0.0,0.0,0,30/06/2028,,07/06/2024,-100.0,0.0,Jan_2026
430,Railways,Ministry of Railways,South Western Railway [SWR] - II,400023,Construction of New BG line between Hassan to Belur [27 Km],749,0.0,0.94,0,30/04/2028,30/04/2027,01/03/2019,-100.0,0.1255006675567423,Jan_2026
431,Railways,Ministry of Railways,PCE/WR,611977,Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives Manufacturing at,487,0.0,222.88,53,28/02/2025,,31/05/2022,-100.0,45.765913757700204,Jan_2026
432,Railways,Ministry of Railways,PCE/WR,611978,Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at,158,0.0,51.87,10,31/03/2025,,11/11/2022,-100.0,32.82911392405063,Jan_2026
433,Railways,Ministry of Railways,Rail Vikas Nigam Limited,617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",1516,1881.26,2084.72,96,31/03/2025,28/02/2026,,24.093667546174142,137.5145118733509,Jan_2026
434,Railways,Ministry of Railways,Rail Vikas Nigam Limited,705433,Dallirajhra- Rowghat New Railway Line - Phase I [95 km],1628,1628.0,1440.85,82,30/09/2025,31/12/2025,15/07/2009,0.0,88.50429975429975,Jan_2026
435,Railways,Ministry of Railways,Western Railway (WR) - II,618972,Devbhumi Dwarka [Okha] - Kanalus Doubling,1457,0.0,0.0,0,04/12/2028,,05/12/2025,-100.0,0.0,Jan_2026
436,Railways,Ministry of Railways,Northern Railways,617379,Development of New Bijwasan Railway Terminal,446,0.0,524.63,82,31/03/2020,31/12/2026,28/02/2008,-100.0,117.63004484304933,Jan_2026
437,Railways,Ministry of Railways,North Western Railway [NWR],611849,Devgarh Madariya - Nathdwara Gauge Conversion [82.54 Km] part of Marwar - Mavli Gauge Conversion [152 Km],969,0.0,196.05,60,01/06/2028,28/06/2028,01/01/2023,-100.0,20.232198142414862,Jan_2026
438,Railways,Ministry of Railways,North Western Railway [NWR],611855,Devgarh Madariya - Nathdwara Gauge Conversion [82.54 Km] part of Marwar - Mavli Gauge Conversion [152 Km],969,0.0,576.63,60,31/01/2027,,,-100.0,59.5077399380805,Jan_2026
439,Railways,Ministry of Railways,North Central Railway,705482,Dholpur - Sirmuttra Gauge Conversion,747,747.0,446.59,47,28/02/2019,28/02/2027,31/03/2022,0.0,59.78447121820616,Jan_2026
440,Railways,Ministry of Railways,Central Railway,400019,DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS],493,1170.83,440.73,25,31/12/2026,30/09/2027,31/01/2019,137.49087221095334,89.39756592292089,Jan_2026
441,Railways,Ministry of Railways,Northeast Frontier Railway (NFR) - II,705392,Dimapur [Dhansiri]-Sukhobi Kohima [Zubza] NL [82.5 Km],6663,6663.0,5949.29,40,26/03/2025,31/12/2029,26/08/2015,0.0,89.28845865225874,Jan_2026
442,Railways,Ministry of Railways,CentralRailway,617364,Double Chord line Between Nilaje-Kopar,338,205.0,11.44,24,26/07/2028,,30/01/2025,-39.349112426035504,3.3846153846153846,Jan_2026
443,Railways,Ministry of Railways,South Central Railway [SCR] - II,616856,Doubling between Bhadrachalam Road and Dornakal,770,0.0,48.55,0,13/04/2029,,28/08/2023,-100.0,6.305194805194805,Jan_2026
444,Railways,Ministry of Railways,M/S SRC company Infra Private Limited,617370,Doubling between Jaunpur Jn - Zaffarabad 6.28 km,181,0.0,4.0,14,30/01/2027,,29/03/2023,-100.0,2.209944751381215,Jan_2026
445,Railways,Ministry of Railways,South Central Railway [SCR] - II,616857,Doubling between Motumari Vishnupuram - 88.81 Km and Rail over Rail - RoR at Motumari - 10.877 Km,1596,0.0,46.1,2,31/03/2029,,19/02/2024,-100.0,2.8884711779448624,Jan_2026
446,Railways,Ministry of Railways,South Central Railway [SCR] - II,617212,Doubling between Mudkhed Medchal & Mahbubnagar Dhone section 417.88 Km,4686,0.0,1109.51,2,31/03/2029,,25/08/2023,-100.0,23.677123346137428,Jan_2026
447,Railways,Ministry of Railways,South Central Railway [SCR] - II,617215,Doubling between Parbhani Parli Vaijanath stations 64.71 Km,770,0.0,62.46,0,31/03/2028,,06/12/2023,-100.0,8.111688311688312,Jan_2026
448,Railways,Ministry of Railways,East Central Railway [ECR] - I,617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,349,0.0,118.77,71,31/12/2025,31/03/2026,21/11/2022,-100.0,34.03151862464183,Jan_2026
449,Railways,Ministry of Railways,Central Railway,705504,Doubling of Daund Manmad Line [247.6 km],2081,3267.06,2982.69,92,01/12/2025,31/03/2026,04/10/2017,56.99471407976934,143.32964920711197,Jan_2026
450,Railways,Ministry of Railways,South Central Railway [SCR] - II,617211,Doubling of Guntur Bibinagar 239 Km,2853,0.0,110.45,2,31/03/2029,,25/08/2023,-100.0,3.8713634770417107,Jan_2026
451,Railways,Ministry of Railways,South Eastern Railway - JH,705628,Doubling of Hatia [Ranchi]-Bondamunda Rail Line - 159 km,3029,3029.04,2551.56,87,30/06/2025,30/06/2026,31/03/2016,0.0013205678441717934,84.23770221195113,Jan_2026
452,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],705660,Doubling of Katni - Singrauli Railway Line [261 km],2445,4377.0,3267.93,100,26/12/2025,27/12/2025,31/03/2016,79.01840490797547,133.65766871165644,Jan_2026
453,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,400291,Doubling of Kirandul-Jagdalpur Line [150 km],1589,1798.0,1601.53,95,31/03/2020,31/05/2026,20/02/2013,13.152926368785401,100.78854625550662,Jan_2026
454,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,705512,Doubling of Kottavalasa-Koraput Rail Line [189 KM],2500,2500.0,2087.36,71,31/03/2022,31/03/2028,08/12/2015,0.0,83.4944,Jan_2026
455,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,400048,Doubling of lines connecting the loading spurs in Talcher Yard.,186,0.0,93.02,86,31/12/2024,30/04/2026,12/09/2022,-100.0,50.01075268817205,Jan_2026
456,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,400047,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,210,0.0,37.17,50,31/12/2024,31/12/2026,19/08/2022,-100.0,17.700000000000003,Jan_2026
457,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],705572,Doubling of New Bonggigaon to Kamakhya via Goalpara - 176 km,4060,4961.0,3757.77,93,31/03/2026,31/03/2026,02/09/2016,22.192118226600986,92.55591133004926,Jan_2026
458,Railways,Ministry of Railways,RVNL - II,400277,Dum Dum Airport-New Garia via Rajarhat-Construction of Metro Railway,8964,8964.0,8482.33,85,31/12/2025,31/03/2026,15/03/2010,0.0,94.62661758143686,Jan_2026
459,Railways,Ministry of Railways,SR-ERS,705639,Ernakulam-Kumbalam doubling project [7.71 Km],601,595.39,298.71,22,31/03/2028,28/02/2027,03/04/2023,-0.93344425956739,49.70216306156406,Jan_2026
460,Railways,Ministry of Railways,East Central Railway [ECR] - I,705373,"Fatuha-Islampur incl. MM for extn.of NL from Neora to Daniawan , Daniawan to Biharsharif, Biharsharif to Barbigha , Barbigha to Shekhpura",1473,2882.0,2542.82,97,31/03/2023,31/08/2025,19/08/2002,95.6551255940258,172.6286490156144,Jan_2026
461,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,612827,Flyover between Pendurthi and Simhachalam North to avoid surface crossing at Simhachalam 7.135 km PB 73 of 2023 24 NR,184,0.0,12.94,12,30/04/2027,,11/04/2023,-100.0,7.032608695652173,Jan_2026
462,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,616694,Flyover between Siju and Paradeep coaching Yard to avoid Surface crossing of trains,201,0.0,30.0,2,31/07/2028,,19/04/2023,-100.0,14.925373134328357,Jan_2026
463,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],618986,Furkating-New Tinsukia[194 Km],3634,0.0,0.24,0,30/06/2029,,02/09/2025,-100.0,0.006604292790313704,Jan_2026
464,Railways,Ministry of Railways,South Western Railway [SWR] - II,705490,Gadag-Wadi New Railway Line [257 km],2842,6700.0,1436.64,30,31/03/2027,31/12/2027,01/04/2013,135.74947220267418,50.550316678395504,Jan_2026
465,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,709811,GANDHAMARDAN IRON ORE MINES TO GOALDIH STATION/12.76kms,190,189.93,0.0,0,30/09/2027,27/09/2027,09/09/2022,-0.036842105263154304,0.0,Jan_2026
466,Railways,Ministry of Railways,SECR,602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,1171,1171.0,381.99,100,28/02/2025,31/03/2026,01/07/2011,0.0,32.62083689154569,Jan_2026
467,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],705444,Gevra Road-Pendra Road New Railway Line [135 km],4970,7448.52,4842.72,77,31/03/2022,31/12/2025,05/04/2014,49.869617706237435,97.4390342052314,Jan_2026
468,Railways,Ministry of Railways,East Central Railway [ECR] - I,705765,Gomoh - Flyover for DN trains,686,686.0,602.54,65,26/03/2026,26/03/2026,29/01/2018,0.0,87.8338192419825,Jan_2026
469,Railways,Ministry of Railways,South Eastern Central Railway,618978,Gondia - Dongargarh 4th line [84 Km],2223,0.0,0.0,0,13/10/2030,,14/10/2025,-100.0,0.0,Jan_2026
470,Railways,Ministry of Railways,South East Central Railway,617201,Gondia-Balharshah [Chanda Fort] Doubling [240 Km],4373,0.0,0.51,0,31/03/2031,,09/04/2025,-100.0,0.011662474273953807,Jan_2026
471,Railways,Ministry of Railways,South Central Railway [SCR] - II,611752,GOOTY-PENDEKALLU DOUBLING 29.225 Km,352,351.83,121.49,3,31/03/2027,27/03/2027,01/03/2023,-0.04829545454545907,34.51420454545455,Jan_2026
472,Railways,Ministry of Railways,NER,617224,Gorakhpur-Valmikinagar Doubling project,1120,0.0,318.9,26,30/12/2027,,25/08/2023,-100.0,28.47321428571428,Jan_2026
473,Railways,Ministry of Railways,North Western Railway [NWR],705752,Gudha-Thatha Mithri Construction of Railway Track Project,819,967.06,387.46,99,30/11/2026,30/11/2026,01/04/2019,18.07814407814407,47.30891330891331,Jan_2026
474,Railways,Ministry of Railways,South Central Railway [SCR] - II,611754,GUNTAKAL WEST-MALLAPPA GATE RAIL OVER RAIL - ROR TRACK,293,0.0,160.38,0,31/07/2026,,27/07/2023,-100.0,54.737201365187715,Jan_2026
475,Railways,Ministry of Railways,South Central Railway [SCR] - II,705633,Guntur-Guntakal Doubling Project,3733,4295.0,4809.39,93,31/12/2025,31/12/2026,31/03/2017,15.054915617465845,128.83444950442004,Jan_2026
476,Railways,Ministry of Railways,Central Organisation for Railway Electrification [CORE],706922,Guwahati-Dibrugarh via Tinsukia & Simaluguri-Dibrugarh,890,889.36,391.73,89,03/09/2020,30/06/2024,30/09/2020,-0.07191011235954903,44.01460674157304,Jan_2026
477,Railways,Ministry of Railways,North Central Railway,705419,Gwalior - Seopurkala with extension to Kota [Gauge Conversion],2913,2913.0,2128.16,87,31/03/2025,28/02/2026,31/03/2011,0.0,73.05732921386885,Jan_2026
478,Railways,Ministry of Railways,East Central Railway [ECR] - I,705366,Hajipur-Sagauli New line,2067,2087.0,2015.42,74,31/03/2020,31/12/2026,05/10/2007,0.9675858732462507,97.50459603289792,Jan_2026
479,Railways,Ministry of Railways,GM/C/ NFR,706942,Harmuty-Murkongselek Branch Line Electrification Project,238,0.0,0.0,0,31/05/2024,,13/09/2018,-100.0,0.0,Jan_2026
480,Railways,Ministry of Railways,RVNL - II,705650,Hospet - Tinaighat - Vasco Rail Doubling Project,5060,5060.0,5282.88,86,31/03/2027,30/12/2027,31/03/2010,0.0,104.40474308300396,Jan_2026
481,Railways,Ministry of Railways,RVNL,706950,Hospet-Hubli-Vasco da Gama Line Electrification Project,744,1122.62,1154.0,99,31/03/2023,30/06/2026,20/07/2015,50.889784946236546,155.10752688172042,Jan_2026
482,Railways,Ministry of Railways,South Western Railway [SWR] - II,705662,Hotgi-Kudgi-Gadag Doubling Project,1878,2459.0,2709.7,93,31/12/2024,31/03/2026,01/04/2014,30.93716719914803,144.28647497337593,Jan_2026
483,Railways,Ministry of Railways,RVNL - II,705763,Indore - Budni New Railway Line [198 kms],7474,7474.0,2064.85,29,30/09/2030,30/09/2030,21/08/2019,0.0,27.627107305325126,Jan_2026
484,Railways,Ministry of Railways,Central Railway [CR] - II,705507,Itarsi - Nagpur Third Railway Line [280 km],2450,2506.68,2013.98,55,31/03/2027,31/12/2027,02/09/2016,2.313469387755095,82.20326530612245,Jan_2026
485,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,705511,Jagdalpur-Koraput,1547,1547.0,1356.59,93,31/03/2024,31/12/2026,08/12/2015,0.0,87.69166127989656,Jan_2026
486,Railways,Ministry of Railways,CAO/C/II/NR,705588,Janghai-Pratapgarh- Amethi,722,1194.0,1619.0,70,31/03/2025,31/03/2026,10/11/2017,65.37396121883657,224.2382271468144,Jan_2026
487,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,1000,810.02,434.84,58,13/11/2018,31/03/2026,18/11/2015,-18.998,43.483999999999995,Jan_2026
488,Railways,Ministry of Railways,East Central Railway [ECR] - I,705362,"Jaynagar-Bijalpura, incl. extn. Bet, Bijalpura-Bardibas [Nepal]",819,819.0,580.51,75,31/03/2022,31/03/2026,21/08/2015,0.0,70.88034188034187,Jan_2026
489,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,705742,Jeypore-Malkanagiri New Railway Line Project,2344,0.0,493.99,20,31/07/2033,31/07/2033,18/02/2018,-100.0,21.074658703071673,Jan_2026
490,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,705741,Jeypore-Navarangpur New Rail Line Project,748,748.0,14.27,1,31/07/2028,31/12/2029,04/07/2017,0.0,1.9077540106951871,Jan_2026
491,Railways,Ministry of Railways,East Central Railway [ECR] - I,900874,JHAJHA - BATIA,588,0.0,1.19,0,31/03/2028,30/01/2030,14/03/2023,-100.0,0.20238095238095236,Jan_2026
492,Railways,Ministry of Railways,CAO/C/NCR,705598,Jhansi - Bina Third Railway Line [153 Km],2002,2002.0,1862.02,93,31/03/2022,31/03/2026,30/09/2016,0.0,93.007992007992,Jan_2026
493,Railways,Ministry of Railways,North Central Railway,705608,Jhansi-Khairar-Manikpur & Khirar-Bhimsen,4330,4330.0,2484.54,63,31/03/2026,31/03/2026,01/03/2018,0.0,57.3796766743649,Jan_2026
494,Railways,Ministry of Railways,South Eastern Railway [SER] - I,400006,Jharsuguda-Barpali-Sardega Ph II Works- Rail Connectivity for Coal Loading Bulb at Barpali.,809,0.0,542.88,32,31/10/2025,31/12/2026,05/10/2021,-100.0,67.10506798516688,Jan_2026
495,Railways,Ministry of Railways,SECR,705616,Jharsuguda-Bilaspur Fourth Railway Line [206 km],2140,2979.0,2217.72,94,31/10/2024,31/03/2026,08/09/2016,39.205607476635514,103.63177570093458,Jan_2026
496,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],705391,Jiribam-Imphal new line project,14323,21885.9,15849.5,72,31/12/2026,30/06/2029,31/03/2013,52.80248551281157,110.65768344620541,Jan_2026
497,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],705450,Jogbani-Biratnagar New Rail Line project,402,486.0,368.52,86,31/03/2022,31/12/2026,28/06/2010,20.8955223880597,91.67164179104476,Jan_2026
498,Railways,Ministry of Railways,RVNL - II,705730,Joka-BBD Bag new metro project,4835,10362.0,4799.48,51,31/12/2026,31/12/2029,05/03/2010,114.31230610134438,99.26535677352636,Jan_2026
499,Railways,Ministry of Railways,South Western Railway [SWR] - II,705492,Kadur - Chickamagalur - Sakleshpur [93km],825,825.0,732.7,83,30/06/2025,31/12/2025,27/01/2014,0.0,88.81212121212123,Jan_2026
500,Railways,Ministry of Railways,Eastern Railway [ER] - I,400247,Kalinarayanpur-Krishnanagar Doubling Alongwith Krishnanagar - Chapra New Line And Naihati-Ranaghat 3rd Line.,1000,1000.0,1057.36,69,28/02/2027,28/02/2027,28/07/2015,0.0,105.73599999999999,Jan_2026
501,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],617245,Katihar Kumedpur & Katihar Mukuria BG Doubling Project,943,0.0,476.45,63,31/08/2026,28/02/2027,26/08/2022,-100.0,50.524920466595965,Jan_2026
